Order Date,Product Name,Category,Region,Unit_cost,Quantity,cost,Sales,Profit
12/30/2017,Wilson Jones Legal Size Ring Binders,Office Supplies,East,11,3,33,53,20
9/2/2017,Polycom CX600 IP Phone VoIP phone,Technology,Central,219,4,876,1200,324
9/2/2017,Maxell iVDR EX 500GB Cartridge,Technology,Central,157,7,1099,1929,829
9/2/2017,Fellowes High-Stak Drawer Files,Office Supplies,Central,136,2,271,352,81
5/31/2015,3M Hangers With Command Adhesive,Furniture,East,2,6,13,22,9
11/27/2017,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Central,28,1,28,47,19
11/27/2017,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Central,10,9,88,144,56
6/15/2014,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Central,59,2,118,100,19
6/15/2014,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Central,214,4,855,798,57
6/15/2014,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Central,8,3,23,9,15
3/5/2016,Cameo Buff Policy Envelopes,Office Supplies,Central,33,3,99,149,50
3/5/2016,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Central,14,1,14,13,1
12/5/2014,Recycled Eldon Regeneration Jumbo File,Office Supplies,South,9,2,18,25,7
4/11/2015,Maxell 4.7GB DVD-R,Technology,East,17,3,50,85,35
4/11/2015,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,East,11,1,11,22,11
4/11/2015,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,East,59,5,293,407,114
9/15/2016,GBC DocuBind 300 Electric Binding Machine,Office Supplies,East,274,2,547,842,295
9/13/2014,Xerox 1985,Office Supplies,East,3,3,10,16,5
9/13/2014,Hypercom P1300 Pinpad,Technology,East,40,5,198,252,54
10/5/2015,Newell 324,Office Supplies,South,8,4,33,46,13
10/5/2015,Holmes Odor Grabber,Office Supplies,South,10,2,19,29,10
4/14/2017,Zebra Zazzle Fluorescent Highlighters,Office Supplies,East,4,3,12,15,3
4/14/2017,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,East,23,3,69,90,21
4/14/2017,Xerox 196,Office Supplies,East,3,3,9,14,5
9/2/2017,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,East,3,3,8,12,4
6/20/2016,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,East,4,8,30,45,15
6/20/2016,JM Magazine Binder,Office Supplies,East,9,6,52,30,22
6/20/2016,Xerox 202,Office Supplies,East,3,3,10,16,5
6/20/2016,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,East,207,2,414,448,34
11/5/2017,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,West,106,1,106,160,54
12/13/2015,Xerox 213,Office Supplies,West,3,2,7,13,6
12/13/2015,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,West,25,4,100,134,35
6/19/2016,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,West,5,2,9,17,8
12/13/2016,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,West,2,2,4,6,2
12/13/2016,Bretford CR4500 Series Slim Rectangular Table,Furniture,West,268,4,1072,1114,42
5/29/2015,Xerox 1894,Office Supplies,West,3,5,17,32,16
5/29/2015,Standard Rollaway File with Lock,Office Supplies,West,133,3,400,541,141
5/29/2015,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,West,21,5,105,168,63
7/26/2015,Bevis Boat-Shaped Conference Table,Furniture,West,199,3,598,393,204
11/28/2017,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,East,76,7,529,516,13
11/28/2017,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,East,155,6,932,1007,76
11/28/2017,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,East,224,12,2685,2065,620
11/28/2017,Xerox 210,Office Supplies,East,3,3,10,16,5
11/28/2017,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,East,3,6,17,25,8
4/3/2017,Staple-based wall hangings,Furniture,East,4,4,18,25,8
12/28/2017,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Central,12,2,24,27,3
12/28/2017,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Central,45,2,90,79,12
11/30/2017,Home/Office Personal File Carts,Office Supplies,South,26,5,130,174,43
5/15/2017,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,West,27,1,27,30,3
5/15/2017,Avery Durable Slant Ring Binders,Office Supplies,West,4,2,8,5,3
5/15/2017,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,West,3,3,10,16,6
9/22/2015,Luxo Professional Combination Clamp-On Lamps,Furniture,West,76,2,151,205,53
11/14/2017,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,West,147,2,293,322,28
11/27/2015,Zipper Ring Binder Pockets,Office Supplies,South,2,2,3,6,3
9/1/2016,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,West,5,2,11,22,11
9/22/2014,Avery File Folder Labels,Office Supplies,South,1,2,3,5,2
4/9/2017,Color-Coded Legal Exhibit Labels,Office Supplies,East,3,2,5,10,5
4/9/2017,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,East,9,3,26,36,10
4/9/2017,Xerox 212,Office Supplies,East,3,2,7,13,6
4/9/2017,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,East,25,4,100,192,92
4/9/2017,Avery File Folder Labels,Office Supplies,East,1,3,4,9,4
4/9/2017,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,East,167,3,502,502,0
1/16/2014,DAX Black Cherry Wood-Tone Poster Frame,Furniture,East,16,6,99,127,29
1/16/2014,AT&T 841000 Phone,Technology,East,52,3,155,124,31
1/16/2014,GBC Linen Binding Covers,Office Supplies,East,16,2,32,19,14
1/16/2014,Round Specialty Laser Printer Labels,Office Supplies,East,7,3,20,30,10
10/5/2017,Motorola HK250 Universal Bluetooth Headset,Technology,East,23,7,158,161,3
10/5/2017,Tuf-Vin Binders,Office Supplies,East,17,3,50,76,26
7/9/2017,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,West,1,2,2,1,1
1/7/2017,Lexmark MX611dhe Monochrome Laser Printer,Technology,Central,1190,2,2380,3060,680
5/30/2016,Angle-D Ring Binders,Office Supplies,South,3,2,6,3,3
12/9/2015,Xerox 188,Office Supplies,Central,6,3,17,34,17
10/3/2016,Office Star - Contemporary Task Swivel Chair,Furniture,East,84,6,506,599,93
11/11/2014,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,West,3,1,3,3,1
11/11/2014,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,West,252,2,504,560,56
11/11/2014,"Global Airflow Leather Mesh Back Chair, Black",Furniture,West,106,5,528,604,75
9/29/2017,Avery 499,Office Supplies,Central,3,2,5,8,3
9/29/2017,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Central,5,4,19,28,9
9/29/2017,Wasp CCD Handheld Bar Code Reader,Technology,Central,97,3,292,337,45
3/10/2015,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Central,2,2,3,1,2
5/21/2017,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,East,89,5,447,520,73
5/21/2017,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,East,4,3,13,18,5
3/29/2015,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,South,207,5,1036,1167,131
9/9/2016,Cardinal EasyOpen D-Ring Binders,Office Supplies,East,5,2,9,15,5
8/26/2016,Advantus SlideClip Paper Clips,Office Supplies,West,2,3,5,10,5
8/26/2016,Xerox 1979,Office Supplies,West,17,5,85,155,70
5/21/2014,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,South,206,7,1439,2716,1276
5/21/2014,Plantronics Voyager Pro Legend,Technology,South,148,3,445,618,173
10/28/2015,Laser & Ink Jet Business Envelopes,Office Supplies,South,6,1,6,11,5
10/28/2015,Portable Personal File Box,Office Supplies,South,9,3,27,37,10
10/28/2015,Magna Visual Magnetic Picture Hangers,Furniture,South,3,5,15,24,9
10/28/2015,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,South,3,7,20,33,13
11/13/2016,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,West,16,2,33,44,11
7/31/2015,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,East,221,7,1547,2310,762
7/31/2015,"Bevis Round Bullnose 29"" High Table Top",Furniture,East,197,7,1382,1091,291
7/31/2015,Xerox 212,Office Supplies,East,3,3,10,19,9
8/27/2015,Fellowes Super Stor/Drawer Files,Office Supplies,West,131,3,393,485,92
11/13/2015,Xerox 1910,Office Supplies,South,25,3,75,115,40
11/6/2015,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,West,2,3,5,7,2
11/6/2015,UniKeep View Case Binders,Office Supplies,West,3,3,8,4,4
12/26/2017,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Central,5,5,24,45,21
8/1/2017,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Central,45,2,90,96,6
11/24/2014,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,West,31,4,124,152,27
6/17/2017,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,West,36,3,109,155,47
6/17/2017,Project Tote Personal File,Office Supplies,West,10,1,10,14,4
12/21/2015,Bevis 36 x 72 Conference Tables,Furniture,West,97,13,1262,1618,356
12/21/2015,Enermax Acrylux Wireless Keyboard,Technology,West,63,1,63,100,37
9/17/2015,Xerox 216,Office Supplies,West,3,5,17,32,16
7/6/2015,G.E. Halogen Desk Lamp Bulbs,Furniture,East,4,2,7,14,7
7/6/2015,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,East,31,3,92,156,64
7/6/2015,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,East,24,5,122,125,2
7/6/2015,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,East,89,5,445,602,156
4/27/2015,Staples in misc. colors,Office Supplies,East,5,3,14,23,9
4/27/2015,Global Comet Stacking Arm Chair,Furniture,East,317,3,951,1268,317
4/27/2015,Cisco SPA525G2 5-Line IP Phone,Technology,East,91,8,731,1380,649
6/16/2015,Peel & Seel Envelopes,Office Supplies,East,2,2,4,6,2
12/17/2017,GBC Plastic Binding Combs,Office Supplies,West,4,2,8,12,4
1/11/2016,Xerox 2,Office Supplies,East,3,3,10,16,5
1/11/2016,Xerox 1935,Office Supplies,East,14,3,43,63,21
1/11/2016,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,East,13,2,25,16,10
7/11/2014,Easy-staple paper,Office Supplies,East,19,5,94,177,83
7/11/2014,Cisco SPA508G,Technology,East,47,3,141,198,57
7/11/2014,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,East,214,3,641,855,214
7/11/2014,9-3/4 Diameter Round Wall Clock,Furniture,East,8,9,72,124,52
7/11/2014,Avery 514,Office Supplies,East,1,5,7,14,7
11/20/2016,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,East,4,3,11,16,5
11/20/2016,Acco 3-Hole Punch,Office Supplies,East,2,2,5,3,2
11/20/2016,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,East,8,3,25,14,11
4/22/2016,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Central,39,2,78,87,9
6/13/2015,Aluminum Screw Posts,Office Supplies,West,8,3,23,37,14
11/20/2017,Newell 336,Office Supplies,South,3,7,21,24,3
11/20/2017,Staples in misc. colors,Office Supplies,South,9,3,27,29,2
3/20/2016,Chromcraft Round Conference Tables,Furniture,Central,138,4,551,697,146
9/6/2016,Maxell 4.7GB DVD+RW 3/Pack,Technology,East,10,2,21,32,11
9/6/2016,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,East,211,3,632,722,90
7/9/2017,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Central,1,5,6,9,3
7/9/2017,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Central,23,9,205,58,146
10/12/2017,"Global Stack Chair without Arms, Black",Furniture,Central,19,14,273,255,18
3/8/2016,Cisco Unified IP Phone 7945G VoIP phone,Technology,South,256,5,1279,1364,85
3/8/2016,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,South,35,3,106,102,4
5/27/2014,Plantronics HL10 Handset Lifter,Technology,West,82,12,988,1114,125
5/27/2014,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,West,62,1,62,100,38
7/3/2015,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,East,99,2,198,168,29
7/3/2015,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,East,2,2,4,7,2
7/3/2015,"Howard Miller 12"" Round Wall Clock",Furniture,East,25,9,226,283,57
4/4/2015,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,East,3,2,7,11,4
4/4/2015,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,East,43,2,86,108,23
4/4/2015,GBC Prestige Therm-A-Bind Covers,Office Supplies,East,18,3,55,82,28
4/4/2015,Avery Round Ring Poly Binders,Office Supplies,East,1,4,6,9,3
12/10/2017,Avery Hole Reinforcements,Office Supplies,West,3,4,13,20,7
12/10/2017,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,West,21,2,43,66,23
11/24/2016,Stockwell Gold Paper Clips,Office Supplies,East,1,3,3,4,2
3/23/2015,Global Deluxe Steno Chair,Furniture,Central,69,2,137,108,29
4/16/2015,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,East,14,3,41,45,5
4/16/2015,"Super Bands, 12/Pack",Office Supplies,East,2,7,13,10,2
4/16/2015,Crayola Colored Pencils,Office Supplies,East,2,3,7,8,1
4/16/2015,Plantronics 81402,Technology,East,49,3,146,119,28
4/16/2015,Assorted Color Push Pins,Office Supplies,East,1,1,1,1,0
4/16/2015,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,East,20,5,102,55,46
10/1/2016,"Global Value Mid-Back Manager's Chair, Gray",Furniture,West,46,4,183,195,12
9/28/2017,Staple remover,Office Supplies,Central,2,1,2,2,0
7/25/2015,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,East,11,4,44,25,18
11/20/2015,Newell 333,Office Supplies,West,2,7,14,19,5
4/28/2016,Xerox 1881,Office Supplies,West,7,3,20,29,10
11/14/2017,3M Organizer Strips,Office Supplies,East,3,2,6,9,3
11/12/2016,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,West,2,5,11,6,5
11/12/2016,Round Ring Binders,Office Supplies,West,1,7,8,4,3
11/12/2016,Micropad Numeric Keypads,Technology,West,15,2,30,32,2
9/29/2016,Newell 328,Office Supplies,Central,4,7,30,41,11
9/23/2017,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,West,43,2,86,120,34
9/23/2017,Sterilite Officeware Hinged File Box,Office Supplies,West,8,3,23,31,8
9/23/2017,Avery Printable Repositionable Plastic Tabs,Office Supplies,West,5,1,5,7,2
11/29/2015,Easy-staple paper,Office Supplies,Central,3,4,11,20,9
11/29/2015,"Global High-Back Leather Tilter, Burgundy",Furniture,Central,109,9,985,1107,122
3/1/2016,Chromcraft Round Conference Tables,Furniture,East,138,8,1102,837,265
3/1/2016,Easy-staple paper,Office Supplies,East,14,1,14,26,12
3/1/2016,Adjustable Depth Letter/Legal Cart,Office Supplies,East,129,2,258,363,105
3/1/2016,Ativa V4110MDD Micro-Cut Shredder,Technology,East,357,7,2499,4900,2401
8/12/2016,Xerox 224,Office Supplies,Central,3,1,3,6,3
8/15/2016,Nokia Lumia 521 (T-Mobile),Technology,West,22,3,65,72,7
8/15/2016,Avery 488,Office Supplies,West,2,1,2,3,2
6/4/2017,Telescoping Adjustable Floor Lamp,Furniture,South,15,2,30,32,2
6/4/2017,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,South,23,2,47,72,25
12/6/2015,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,West,10,9,87,120,34
12/6/2015,AT&T 1080 Corded phone,Technology,West,100,2,200,219,19
12/27/2015,Xerox 1950,Office Supplies,East,3,5,15,29,14
12/27/2015,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,East,126,2,253,356,103
1/21/2017,"Fellowes Mobile File Cart, Black",Office Supplies,South,45,7,318,348,30
1/21/2017,GBC Recycled VeloBinder Covers,Office Supplies,South,9,7,64,36,29
6/25/2014,Hon 4060 Series Tables,Furniture,West,87,5,437,448,11
6/14/2016,Newell 326,Office Supplies,West,1,4,5,7,2
6/14/2016,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,West,2,3,5,9,4
6/14/2016,Logitech ClearChat Comfort/USB Headset H390,Technology,West,20,1,20,29,10
6/14/2016,Newell 346,Office Supplies,West,2,3,6,9,3
4/21/2017,Avery Non-Stick Binders,Office Supplies,Central,2,3,7,3,5
4/21/2017,UniKeep View Case Binders,Office Supplies,Central,3,3,8,3,5
10/21/2016,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,West,4,3,12,23,11
11/19/2016,"Tennsco Lockers, Gray",Office Supplies,Central,20,6,117,101,16
11/19/2016,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Central,2,2,3,2,1
11/19/2016,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Central,6,5,28,11,17
11/19/2016,Staples,Office Supplies,Central,3,12,36,58,22
11/19/2016,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Central,9,3,27,41,14
11/19/2016,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Central,9,5,47,72,25
11/19/2016,Xerox 1905,Office Supplies,Central,3,2,7,10,4
11/19/2016,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Central,2,2,3,1,2
12/18/2017,Binding Machine Supplies,Office Supplies,West,15,2,30,47,16
12/18/2017,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,West,133,1,133,120,13
12/18/2017,Logitech Illuminated - Keyboard,Technology,West,31,2,62,120,58
7/22/2016,Self-Adhesive Removable Labels,Office Supplies,West,2,2,3,6,3
9/4/2015,Xerox 1908,Office Supplies,South,29,5,143,280,137
9/4/2015,Logitech G19 Programmable Gaming Keyboard,Technology,South,102,5,508,620,112
9/4/2015,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,South,1,2,2,4,2
9/4/2015,Security-Tint Envelopes,Office Supplies,South,4,2,8,15,7
1/20/2014,Apple iPhone 5C,Technology,South,74,7,518,700,182
1/20/2014,Newell 351,Office Supplies,South,2,7,16,23,7
1/20/2014,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,South,7,4,27,39,12
1/20/2014,Newell 327,Office Supplies,South,2,3,5,7,2
1/20/2014,Staple envelope,Office Supplies,South,4,3,12,23,11
1/20/2014,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,South,281,3,844,1068,224
3/2/2015,50 Colored Long Pencils,Office Supplies,Central,8,1,8,10,3
3/2/2015,Brown Kraft Recycled Envelopes,Office Supplies,Central,8,6,51,102,51
4/12/2016,KI Adjustable-Height Table,Furniture,South,67,4,268,344,76
4/12/2016,Xerox 1945,Office Supplies,South,21,1,21,41,20
4/12/2016,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,South,7,5,35,64,29
12/6/2016,Xerox 216,Office Supplies,West,3,3,10,19,9
6/5/2016,"Eldon Base for stackable storage shelf, platinum",Office Supplies,East,37,4,148,125,23
6/5/2016,Avery 502,Office Supplies,East,2,3,5,8,3
12/11/2016,Steel Personal Filing/Posting Tote,Office Supplies,South,26,3,78,85,7
11/12/2016,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Central,20,8,158,288,129
11/12/2016,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Central,14,2,27,38,11
11/12/2016,Xerox 1896,Office Supplies,Central,5,2,11,20,9
11/12/2016,Newell 332,Office Supplies,Central,2,7,15,21,6
11/12/2016,Cardinal Slant-D Ring Binders,Office Supplies,Central,4,2,9,17,9
9/29/2014,Luxo Professional Combination Clamp-On Lamps,Furniture,West,76,2,151,205,53
9/29/2014,Stockwell Push Pins,Office Supplies,West,1,4,6,9,3
9/29/2014,Xerox 223,Office Supplies,West,3,1,3,6,3
9/29/2014,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,West,232,2,463,686,223
9/29/2014,"Fellowes Mobile File Cart, Black",Office Supplies,West,45,1,45,62,17
4/4/2015,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Central,268,2,537,644,107
4/4/2015,Staples,Office Supplies,Central,2,2,3,6,3
4/4/2015,Acco Expandable Hanging Binders,Office Supplies,Central,3,2,7,13,6
4/4/2015,Shocksock Galaxy S4 Armband,Technology,Central,11,1,11,11,0
4/4/2015,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Central,195,2,390,600,210
5/8/2015,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,East,1,6,7,8,1
12/31/2016,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,West,1,2,2,4,2
12/31/2016,Lock-Up Easel 'Spel-Binder',Office Supplies,West,15,7,106,160,54
12/20/2014,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,South,61,2,122,122,0
12/20/2014,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,South,250,7,1751,2244,494
